source,text,url,likes,shares,comments
5 dias,"Políticos apuestan por Riera y esperan un buen desempeño - Diario 5diasCon el reemplazo de Marta Lafuente y el nom­bramiento de Enrique Riera como ministro de Educación, varios legisla­dores se mostraron opti­mistas y confiados en que la gestión del ex Titular del Consejo de la Magis­tratura al frente de la car­tera en cuestión podrá ser importante.",www.facebook.com/182736288436188_1102368249806316,2,0,0
5 dias,"Maquiladora paraguaya, premiada por su calidad - Diario 5diasEl día de ayer Blue Design SAE (BDA) recibió en la capital de la moda mundial el trofeo internacional a la calidad. Esta distinción la otorga el Global Trade Leaders Club, entidad que nuclea a más de 7.500 socios en 90 países.",www.facebook.com/182736288436188_1102368153139659,19,17,0
5 dias,"Alemanes podrán degustar carne paraguaya hecha por Asado Benítez - Diario 5dias http://www.5dias.com.py/46381-alemanes-podran-degustar-carne-paraguaya-hecha-por-asado-benitezEl 12 de mayo se reali­zará en la ciudad de Berlín, Alemania, la “Degustación de la Carne Paraguaya”. Una iniciativa que es liderada por la Embajada del Paraguay en dicho país.",www.facebook.com/182736288436188_1102364023140072,37,9,1
5 dias,"Diario 5días on Twitter https://twitter.com/5diasPY/status/730032237475926016“""MARKETING ESTRATÉGICO PARA HACER CRECER EMPRESAS"" #5business #WORKSHOP”",www.facebook.com/182736288436188_1102338949809246,7,9,0
5 dias,"Modificación del proyecto metrobús genera interrogantes - Diario 5diasEl Ministro de Obras Públicas y Comunicaciones, Ramón Jiménez Gaona, para justificar que el Metrobús será a gasoil señaló que “el espíritu del proyecto Metrobús es que el mismo sea a energía eléctrica, pero esta tecnología es aún experimental y un bus eléctrico, así como el mantenimiento, cuesta cua...",www.facebook.com/182736288436188_1102297963146678,3,2,1
5 dias,"Fuente Shopping ultima detalles para la apertura - Diario 5diasEl emprendimiento impulsado por el grupo Salemma, denominado “Fuente Shopping” se encuentra en la etapa final de la construcción, y esperan realizar la apertura oficial para octubre de este año.",www.facebook.com/182736288436188_1102297456480062,21,40,2
5 dias,"El 70% de las personas no está de acuerdo con el nombramiento - Diario 5dias http://www.5dias.com.py/46380-el-70-de-las-personas-no-esta-de-acuerdo-con-el-nombramientoEl Diario con la mejor información económica, para lectores influyentes #Paraguay",www.facebook.com/182736288436188_1102296293146845,5,4,1
5 dias,"FMI: Informe con elogios y advertencias - Diario 5dias“Seguir mejorando la supervisión y la capacidad de análisis” es una recomendación que el fondo hace al BCP para evitar posibles futuros cimbronazos en el sistema bancario que, aunque “sólido” como expresa el informe, no deja de estar expuesto a peligros que, por acción u omisión, generen los control...",www.facebook.com/182736288436188_1102295376480270,1,4,0
5 dias,"Argentinos cruzan la frontera para llenar el tanque de sus vehículos en Paraguay - Diario 5diasEl fin de semana corrió por las redes sociales una postal donde se observan largas hileras de vehí­culos argentinos, cuyos conductores debieron so­portar tediosas esperas de hasta cuatro horas y filas de hasta 10 kilóme­tros para completar el cruce desde la ciudad de Posadas hasta Encarna­ción, con…",www.facebook.com/182736288436188_1102294343147040,34,35,4
5 dias,"‘‘Capitán América: Civil War’’ cautivó ya a 67 mil paraguayos - Diario 5diasLa película de superhé­roes producida por Marvel, “Capitán América: Civil War”, es la cinta en carte­lera más vista de nuestro país, contabilizando 67 mil boletos vendidos en una sola una semana, marcan­do así un récord destacable.",www.facebook.com/182736288436188_1102294236480384,2,0,0
5 dias,Jóvenes deben mantener presión por una calidad educativa - Diario 5dias http://www.5dias.com.py/46377-jovenes-deben-mantener-presion-por-una-calidad-educativaEl doctor Benjamín Fer­nández Bogado opinó acer­ca de la designación del nuevo Ministro de Educa­ción Enrique Riera.,www.facebook.com/182736288436188_1102293956480412,33,7,0
5 dias,"Designación de Riera cayó como balde de agua fría - Diario 5dias http://www.5dias.com.py/46372-designacion-de-riera-cayo-como-balde-de-agua-friaEl día de ayer juró como nuevo ministro de la Edu­cación, Enrique Riera, quien resaltó que proba­blemente sea uno de los desafíos más grandes de su vida y es consciente de que decidió aceptar el cargo en uno de los mo­mentos más delicados que afronta el sistema educa­tivo.",www.facebook.com/182736288436188_1102293766480431,4,1,0
5 dias,"Empresas abren sus puertas a aspirantes con llamativo concurso - Diario 5dias http://www.5dias.com.py/46365-empresas-abren-sus-puertas-a-aspirantes-con-llamativo-concursoLa comunidad corporativa Cafepar lanzó una propuesta denominada Gente despierta, gente Cafepar, se trata de un proyecto des¬tinado a la generación de oportunidades laborales y de promoción del talento joven, en donde a través de concursos, el ganador logra una pasantía en el rubro al cual le gustarí...",www.facebook.com/182736288436188_1102292539813887,14,6,0
5 dias,"El comercial que nació de los antojos de las embarazadas - Diario 5dias http://www.5dias.com.py/46370-el-comercial-que-nacio-de-los-antojos-de-las-embarazadasEl Diario con la mejor información económica, para lectores influyentes #Paraguay",www.facebook.com/182736288436188_1102292339813907,2,0,4
5 dias,"Continúa el proceso de fusión entre Río e Itapuá - Diario 5dias Continúa el proceso de fusión entre Río e Itapuá http://www.5dias.com.py/46349-continua-el-proceso-de-fusion-entre-rio-e-itapuaComo ya lo había comentado en publicaciones anteriores, el diario 5días, financiera Río está en tratativas de ampliar su capital y convertirse en una institución bancaria y para ello está buscando fusionarse con alguna entidad que se encuentre en el sistema bancario, el cual sería el banco Itapuá.",www.facebook.com/182736288436188_1102290979814043,69,32,1
5 dias,"Conozca las casas de Bolsa con mayor volumen negociado en el año - Diario 5dias Puente y Cadiem acaparan 59% de operaciones en parqué bursátil paraguayo http://www.5dias.com.py/46350-conozca-las-casas-de-bolsa-con-mayor-volumen-negociado-en-el-anoEntre las siete casas de bolsas que operan en la Bolsa de Valores acumulan un volumen negociado a abril que rondan US$ 240 millones. Entre estas resalta Puente, la última casa en entrar al mercado de valores paraguayo, que ha movido un 31% del volumen total, aproximadamente unos US$ 75 millones.",www.facebook.com/182736288436188_1102290776480730,6,6,0
5 dias,"Empleo sin variación en el último año - Diario 5dias Empleo sin variación en el último año http://www.5dias.com.py/46367-empleo-sin-variacion-en-el-ultimo-anoDe acuerdo a la Encuesta Permanente de Hogares 2015, la tasa de partici­pación laboral (población ocupada o desocupada respecto a la población total en edad de trabajar) es del 61,6%, siendo los porcentajes similares en áreas urbanas y rurales 61,8% y 61,3% y superior en el caso de los hombres con r...",www.facebook.com/182736288436188_1102290596480748,1,2,0
5 dias,Artista intenta expresar mensajes ecológicos a través de sus obras - Diario 5dias http://www.5dias.com.py/46368-artista-intenta-expresar-mensajes-ecologicos-a-traves-de-sus-obrasGuille Sanabria elige el arte sustentable para expresar pinturas de línea costumbrista,www.facebook.com/182736288436188_1102290456480762,27,44,3
5 dias,"“Paraguay es como Uruguay rural de hace 40 años” - Diario 5diasCon relación a la edu­cación, la maestra Isabel Cayetano señaló que el programa de la Adminis­tración Nacional de Edu­cación Pública (ANEP), de Uruguay, se complementa con lo que se dicta en las instituciones paraguayas, se hace un especial hinca­pié en Historia y Geografía y tratan de complementar…",www.facebook.com/182736288436188_1102287133147761,4,6,0
5 dias,"Nuevo Ministro o Nuevo Ministerio - Diario 5diasHoy día, ante el nombramiento del nuevo Minis­tro de Educación, se cierra la especulación acerca de quién podría ocupar el cargo, así como cuáles serían las cualidades que hagan idónea a la perso­na elegida para el deber. Ante el nombramiento de ayer de mañana, ya van saliendo las numerosas lecturas...",www.facebook.com/182736288436188_1102285599814581,1,0,0
5 dias,El riesgo país aumenta en la medición de JP Morgan - Diario 5diasLas continuas y sucesivas postergaciones de nuevas obras públicas despertaron la desconfianza de los inverso¬res internacionales; quienes también ven serios problemas de gestión en el equipo de Cartes,www.facebook.com/182736288436188_1102285406481267,12,7,0
5 dias,Timeline Photos Así abre @5diaspy Martes 10 de mayo #Paraguay #MejorParaTodos,www.facebook.com/182736288436188_1102068033169671,27,4,1
5 dias,Ránking de marca país a nivel regional,www.facebook.com/182736288436188_1101980366511771,1,2,2
5 dias,Fortalecimiento de lazos entre Paraguay y el viejo continente,www.facebook.com/182736288436188_1101977856512022,2,1,0
5 dias,Desde adentro de la compañía que mueve US$ 15 millones anualmente,www.facebook.com/182736288436188_1101972969845844,1,0,0
5 dias,"Estudiantes lanzan innovador proyecto ‘‘Marketing Fest’’ - Diario 5diasAlumnos de la Facultad de Ciencias Contables, Administrativas y Económicas de la UCA del último año de la Carrera de Marketing realizaron un after office en el TGI Friday, donde se concretó el lanzamiento del ‘Marketing Fest’.",www.facebook.com/182736288436188_1101736373202837,12,1,0
5 dias,"Alto perfil ofreció los profesionales calificados para la majestuosa obra - Diario 5dias #suplementoPaseoLaGaleríaAlto Perfil es una empresa dedicada a la búsqueda directa de ejecutivos. Especialmente centrada en “cazar talentos”. La misma está hace dos años en este rubro. Los directores son la psicóloga Organizacional, Carlina Gómez Murdoch y Juan Carlos Sandoval.",www.facebook.com/182736288436188_1101728433203631,25,14,0
5 dias,La firma 5àsec se expande hasta llegar al paseo más lujoso del país - Diario 5dias #suplementoPaseoLaGaleríaLa cadena francesa de tintorerías 5àsec aterriza en Paraguay y se instalará con su primer local en Paseo La Galería. La cadena internacional de lavandería y tintorerías llega para brindar su servicio delimpieza y planchado de alta calidad.,www.facebook.com/182736288436188_1101726199870521,4,0,0
5 dias,"Alsina, soluciones en encofrados, es aval por su gestión y tecnología - Diario 5dias #suplementoPaseoLaGaleríaHace 4 años, la empresa multinacional Alsina, desembarcó en Paraguay con la obra World Trade Center. A partir de ahí, otras grandes compa­ñías apostaron por la firma extranjera para el desarrollo de varias obras, entre ellas y las más emblemática es la del centro comercial Pa­seo La Galería.",www.facebook.com/182736288436188_1101726106537197,1,0,0
5 dias,"Prosegur será el garante de brindar tranquilidad a locatarios del Paseo - Diario 5dias #suplementoPaseoLaGaleríaCon más de 35 años de historia y presente en cinco continentes, Prosegur es una multinacional reconocida a nivel mundial.",www.facebook.com/182736288436188_1101725919870549,1,0,0
5 dias,"Hierropar se encargó del soporte de primer nivel para el shopping - Diario 5dias #suplementoPaseoLaGaleríaLa empresa lleva pre­sente en el mercado por más de 30 años, tiempo que le ha per­mitido como empresa, alcanzar niveles picos de calidad y eficiencia, ofreciendo servicios diferenciados y perso­nalizados.",www.facebook.com/182736288436188_1101725679870573,1,0,0
5 dias,"Termoindustrial, la apuesta de acero - Diario 5dias #suplementoPaseoLaGaleríaLa empresa tuvo el privilegio de ser proveedora de estructuras y diversas piezas derivadas del acero al Paseo Galería",www.facebook.com/182736288436188_1101725556537252,0,0,0
5 dias,"FCK concretos contribuyó con la alta fortaleza de productos - Diario 5dias #suplementoPaseoLaGaleríaLa empresa ofrece con­cretos con durabilidad y maleabilidad aplicables a proyectos de alta com­plejidad mecánica y de diseño de elementos es­tructurales esbeltos con altas exigencias mecáni­cas, sujetos a condiciones severas de exposición tales como ambientes agresivos, industria­les, presencia de a...",www.facebook.com/182736288436188_1101725429870598,0,0,0
5 dias,"El Paseo despliega tecnología de punta de la mano de Función Digital - Diario 5dias #suplementoPaseoLaGaleríaFunción digital Paraguay SA es una empresa de soluciones e integración tecnológicas, orientada al segmento corporativo y de grandes emprendi­mientos.",www.facebook.com/182736288436188_1101725293203945,5,2,0
5 dias,LeGalion impuso su obra maestra con estilo y confort de primer nivel - Diario 5dias #suplementoPaseoLaGaleríaLos principales sectores de descanso y recrea­ción poseen la firma del mobiliario LeGalion.,www.facebook.com/182736288436188_1101725183203956,3,0,0
5 dias,Lujoso Paseo La Galería deslumbra con su majestuosa infraestructuradrados - Diario 5dias #suplementoPaseoLaGaleríaEl megaproyecto Paseo La Galería abrió sus puertas luego de aproximadamente dos años de ardua labor por parte de grandes empresas del ámbito de la construcción.,www.facebook.com/182736288436188_1101724983203976,2,0,0
5 dias,"Crocs extiende sus locales y presenta nuevos conceptos - Diario 5dias http://www.5dias.com.py/46337-crocs-extiende-sus-locales-y-presenta-nuevos-conceptosLa marca de calzados Crocs, abrió dos nuevos locales en Asunción: uno en el Paseo La Galería y otro en el Mall Excelsior, a través de su representante Guata Porã.",www.facebook.com/182736288436188_1101714019871739,6,0,1
5 dias,Enrique Riera Jurará como nuevo ministro del Mec - Diario 5dias Ministerio de Educación y Cultura ya cuenta con nueva cabezaEl juramento de Riera esta prevista para las 10:00 hs de este lunes.,www.facebook.com/182736288436188_1101703599872781,1,0,0
5 dias,"El consumo de extranjeros con tarjetas de crédito sigue sin levantar cabeza - Diario 5dias El consumo de extranjeros con tarjetas de crédito sigue sin levantar cabezaEl comercio de frontera es el intercambio de bienes y servicios a través de las fronteras internacionales entre dos países. Para la economía paraguaya el comercio de frontera con el Brasil es un aspecto muy importante, que sólo en Salto del Guairá generó más de US$ 2 millones diarios en el 2014.",www.facebook.com/182736288436188_1101699476539860,0,2,1
5 dias,"Se realizan preparativos para la Expo Feria 2016 - Diario 5dias http://www.5dias.com.py/46313-se-realizan-preparativos-para-la-expo-feria-2016La Unión Industrial Paraguaya y la Asociación Rural del Paraguay en conjunto realizan este año la trigésima quinta edición de grandes muestras de la industrias, además de la ganadería, el agro, los servicios y el comercio que se preparan para la Expo Feria 2016.",www.facebook.com/182736288436188_1101699436539864,5,1,0
5 dias,"El Banco Mundial mostró resultado de trabajo con el país - Diario 5dias El Banco Mundial mostró resultado de trabajo con el país http://www.5dias.com.py/46315-el-banco-mundial-mostro-resultado-de-trabajo-con-el-paisEl pasado viernes, el representante residente del Banco Mundial, Dante Mossi, expuso un resumen de los temas de la agenda con Paraguay y de las reuniones de primavera del Banco Mundial, llevadas a cabo el 16 y 17 de abril.",www.facebook.com/182736288436188_1101699309873210,3,3,0
5 dias,"El Paraguay exporta tecnología y genética a través de su carne - Diario 5dias http://www.5dias.com.py/46311-el-paraguay-exporta-tecnologia-y-genetica-a-traves-de-su-carneEste lunes a las 3 de la mañana, desde el Aeropuerto Guaraní ubicado en la localidad de Minga Guazú, salieron rumbo a Guayaquil (Ecuador) un total de 249 vaquillas de las razas Bradford y Brahman con un peso estimado de 280 kilos.",www.facebook.com/182736288436188_1101699209873220,9,2,0
